mes_vnueva;Cod_Depto;Depto;Mpio_divipola;Mpio;ciiu2dig;Ofertas_empleo;Pestaña;ciiu2dig a texto
07;68;SANTANDER;68615;RIONEGRO;1;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;68;SANTANDER;68615;RIONEGRO;2;2;Total_Mpio_Sect_2d_Jul;Profesionales científicos e intelectuales
07;68;SANTANDER;68615;RIONEGRO;22;1;Total_Mpio_Sect_2d_Jul;Profesionales de la salud
07;68;SANTANDER;68615;RIONEGRO;43;10;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;68;SANTANDER;68615;RIONEGRO;46;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68615;RIONEGRO;47;1;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68615;RIONEGRO;74;7;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;68;SANTANDER;68615;RIONEGRO;77;12;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68615;RIONEGRO;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68615;RIONEGRO;80;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68615;RIONEGRO;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68655;SABANA DE TORRES;0;17;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;68;SANTANDER;68655;SABANA DE TORRES;1;2;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;68;SANTANDER;68655;SABANA DE TORRES;25;9;Total_Mpio_Sect_2d_Jul;Profesionales de tecnología de la información y las comunicaciones
07;68;SANTANDER;68655;SABANA DE TORRES;33;12;Total_Mpio_Sect_2d_Jul;Profesionales de nivel medio en operaciones financieras y administrativas
07;68;SANTANDER;68655;SABANA DE TORRES;42;6;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;68;SANTANDER;68655;SABANA DE TORRES;49;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68655;SABANA DE TORRES;53;1;Total_Mpio_Sect_2d_Jul;Trabajadores de los cuidados personales
07;68;SANTANDER;68655;SABANA DE TORRES;55;28;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68655;SABANA DE TORRES;61;1;Total_Mpio_Sect_2d_Jul;Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado
07;68;SANTANDER;68655;SABANA DE TORRES;77;30;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68655;SABANA DE TORRES;78;6;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68655;SABANA DE TORRES;80;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68655;SABANA DE TORRES;81;4;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;68;SANTANDER;68655;SABANA DE TORRES;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68669;SAN ANDRES;62;4;Total_Mpio_Sect_2d_Jul;Trabajadores forestales calificados pescadores y cazadores
07;68;SANTANDER;68669;SAN ANDRES;65;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68669;SAN ANDRES;78;0;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68669;SAN ANDRES;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68673;SAN BENITO;73;2;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;68;SANTANDER;68673;SAN BENITO;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68679;SAN GIL;0;10;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;68;SANTANDER;68679;SAN GIL;13;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes de producción y operaciones
07;68;SANTANDER;68679;SAN GIL;46;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68679;SAN GIL;47;1;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68679;SAN GIL;55;1;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68679;SAN GIL;56;9;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68679;SAN GIL;66;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68679;SAN GIL;73;3;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;68;SANTANDER;68679;SAN GIL;74;13;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;68;SANTANDER;68679;SAN GIL;78;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68679;SAN GIL;80;6;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68679;SAN GIL;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68679;SAN GIL;85;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68679;SAN GIL;86;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68682;SAN JOAQUIN;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68684;SAN JOSE DE MIRANDA;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68686;SAN MIGUEL;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;0;6;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;9;3;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;42;24;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;45;9;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;49;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;52;2;Total_Mpio_Sect_2d_Jul;Vendedores
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;55;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;65;3;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;71;1;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;80;1;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68689;SAN VICENTE DE CHUCURI;82;3;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68705;SANTA BARBARA;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68720;SANTA HELENA DEL OPON;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68745;SIMACOTA;9;6;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;68;SANTANDER;68745;SIMACOTA;42;6;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;68;SANTANDER;68745;SIMACOTA;46;4;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68745;SIMACOTA;49;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68745;SIMACOTA;52;2;Total_Mpio_Sect_2d_Jul;Vendedores
07;68;SANTANDER;68745;SIMACOTA;74;6;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;68;SANTANDER;68745;SIMACOTA;80;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68745;SIMACOTA;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68755;SOCORRO;0;2;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;68;SANTANDER;68755;SOCORRO;47;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68755;SOCORRO;56;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68755;SOCORRO;64;5;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68755;SOCORRO;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68755;SOCORRO;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68770;SUAITA;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68773;SUCRE;82;1;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68780;SURATA;43;8;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;68;SANTANDER;68780;SURATA;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68820;TONA;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68855;VALLE DE SAN JOSE;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68861;VELEZ;0;6;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;68;SANTANDER;68861;VELEZ;46;4;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68861;VELEZ;64;2;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68861;VELEZ;78;0;Total_Mpio_Sect_2d_Jul;No existe
07;68;SANTANDER;68861;VELEZ;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68861;VELEZ;94;2;Total_Mpio_Sect_2d_Jul;Ayudantes de preparación de alimentos
07;68;SANTANDER;68867;VETAS;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68872;VILLANUEVA;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;68;SANTANDER;68872;VILLANUEVA;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;68;SANTANDER;68895;ZAPATOCA;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;70;SUCRE;70001;SINCELEJO;0;4;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;70;SUCRE;70001;SINCELEJO;1;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;70;SUCRE;70001;SINCELEJO;6;1;Total_Mpio_Sect_2d_Jul;Agricultores y trabajadores calificados agropecuarios forestales y pesqueros
07;70;SUCRE;70001;SINCELEJO;9;10;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;70;SUCRE;70001;SINCELEJO;23;6;Total_Mpio_Sect_2d_Jul;Profesionales de la enseñanza
07;70;SUCRE;70001;SINCELEJO;33;1;Total_Mpio_Sect_2d_Jul;Profesionales de nivel medio en operaciones financieras y administrativas
07;70;SUCRE;70001;SINCELEJO;38;8;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;42;3;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;70;SUCRE;70001;SINCELEJO;43;21;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;70;SUCRE;70001;SINCELEJO;46;13;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;47;6;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;49;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;62;3;Total_Mpio_Sect_2d_Jul;Trabajadores forestales calificados pescadores y cazadores
07;70;SUCRE;70001;SINCELEJO;64;6;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;66;3;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;68;3;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;69;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;72;1;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la metalurgia la construcción mecánica y afines
07;70;SUCRE;70001;SINCELEJO;73;25;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;70;SUCRE;70001;SINCELEJO;74;27;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;70;SUCRE;70001;SINCELEJO;78;11;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;80;13;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;70;SUCRE;70001;SINCELEJO;84;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;85;6;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;86;27;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70001;SINCELEJO;92;4;Total_Mpio_Sect_2d_Jul;Peones agropecuarios pesqueros y forestales
07;70;SUCRE;70001;SINCELEJO;94;1;Total_Mpio_Sect_2d_Jul;Ayudantes de preparación de alimentos
07;70;SUCRE;70124;CAIMITO;0;5;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;70;SUCRE;70124;CAIMITO;43;3;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;70;SUCRE;70124;CAIMITO;46;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70124;CAIMITO;49;3;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70124;CAIMITO;56;9;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70124;CAIMITO;74;12;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;70;SUCRE;70124;CAIMITO;77;14;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70124;CAIMITO;78;3;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70124;CAIMITO;86;3;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70215;COROZAL;1;2;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;70;SUCRE;70215;COROZAL;46;2;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70215;COROZAL;62;4;Total_Mpio_Sect_2d_Jul;Trabajadores forestales calificados pescadores y cazadores
07;70;SUCRE;70215;COROZAL;64;2;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70215;COROZAL;73;6;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;70;SUCRE;70215;COROZAL;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70215;COROZAL;82;0;Total_Mpio_Sect_2d_Jul;Ensambladores
07;70;SUCRE;70221;COVEÑAS;9;7;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;70;SUCRE;70221;COVEÑAS;52;13;Total_Mpio_Sect_2d_Jul;Vendedores
07;70;SUCRE;70221;COVEÑAS;71;10;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;70;SUCRE;70221;COVEÑAS;72;1;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la metalurgia la construcción mecánica y afines
07;70;SUCRE;70221;COVEÑAS;77;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70221;COVEÑAS;78;2;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70221;COVEÑAS;81;10;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;70;SUCRE;70233;EL ROBLE;0;2;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;70;SUCRE;70400;LA UNION;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;70;SUCRE;70400;LA UNION;9;1;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;70;SUCRE;70400;LA UNION;42;1;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;70;SUCRE;70400;LA UNION;43;10;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;70;SUCRE;70400;LA UNION;77;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70400;LA UNION;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70400;LA UNION;81;2;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;70;SUCRE;70429;MAJAGUAL;74;1;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;70;SUCRE;70429;MAJAGUAL;80;2;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70508;OVEJAS;74;2;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;70;SUCRE;70678;SAN BENITO ABAD;0;2;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;70;SUCRE;70678;SAN BENITO ABAD;9;1;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;70;SUCRE;70678;SAN BENITO ABAD;49;2;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70678;SAN BENITO ABAD;56;2;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70678;SAN BENITO ABAD;74;2;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;70;SUCRE;70708;SAN MARCOS;0;2;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;70;SUCRE;70708;SAN MARCOS;9;8;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;70;SUCRE;70708;SAN MARCOS;47;3;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70708;SAN MARCOS;73;3;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;70;SUCRE;70708;SAN MARCOS;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70708;SAN MARCOS;94;3;Total_Mpio_Sect_2d_Jul;Ayudantes de preparación de alimentos
07;70;SUCRE;70713;SAN ONOFRE;42;8;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;70;SUCRE;70713;SAN ONOFRE;49;3;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70713;SAN ONOFRE;64;3;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70713;SAN ONOFRE;68;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70713;SAN ONOFRE;78;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70717;SAN PEDRO;43;3;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;70;SUCRE;70717;SAN PEDRO;78;0;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70771;SUCRE;52;11;Total_Mpio_Sect_2d_Jul;Vendedores
07;70;SUCRE;70820;SANTIAGO DE TOLU;42;1;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;70;SUCRE;70820;SANTIAGO DE TOLU;49;1;Total_Mpio_Sect_2d_Jul;No existe
07;70;SUCRE;70823;TOLU VIEJO;23;2;Total_Mpio_Sect_2d_Jul;Profesionales de la enseñanza
07;70;SUCRE;70823;TOLU VIEJO;56;1;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;0;50;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;73;TOLIMA;73001;IBAGUE;1;8;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;73;TOLIMA;73001;IBAGUE;2;6;Total_Mpio_Sect_2d_Jul;Profesionales científicos e intelectuales
07;73;TOLIMA;73001;IBAGUE;8;1;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones y máquinas y ensambladores
07;73;TOLIMA;73001;IBAGUE;9;7;Total_Mpio_Sect_2d_Jul;Ocupaciones elementales
07;73;TOLIMA;73001;IBAGUE;10;22;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;13;5;Total_Mpio_Sect_2d_Jul;Directores y gerentes de producción y operaciones
07;73;TOLIMA;73001;IBAGUE;14;6;Total_Mpio_Sect_2d_Jul;Gerentes de hoteles restaurantes comercios y otros servicios
07;73;TOLIMA;73001;IBAGUE;20;4;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;21;5;Total_Mpio_Sect_2d_Jul;Profesionales de las ciencias y de la ingeniería
07;73;TOLIMA;73001;IBAGUE;23;2;Total_Mpio_Sect_2d_Jul;Profesionales de la enseñanza
07;73;TOLIMA;73001;IBAGUE;25;1;Total_Mpio_Sect_2d_Jul;Profesionales de tecnología de la información y las comunicaciones
07;73;TOLIMA;73001;IBAGUE;28;1;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;29;5;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;31;1;Total_Mpio_Sect_2d_Jul;Profesionales de las ciencias y la ingeniería de nivel medio
07;73;TOLIMA;73001;IBAGUE;38;5;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;41;18;Total_Mpio_Sect_2d_Jul;Oficinistas
07;73;TOLIMA;73001;IBAGUE;42;15;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;73;TOLIMA;73001;IBAGUE;43;13;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;73;TOLIMA;73001;IBAGUE;45;14;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;46;55;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;47;18;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;49;30;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;52;8;Total_Mpio_Sect_2d_Jul;Vendedores
07;73;TOLIMA;73001;IBAGUE;53;6;Total_Mpio_Sect_2d_Jul;Trabajadores de los cuidados personales
07;73;TOLIMA;73001;IBAGUE;55;1;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;58;14;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;61;4;Total_Mpio_Sect_2d_Jul;Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado
07;73;TOLIMA;73001;IBAGUE;62;5;Total_Mpio_Sect_2d_Jul;Trabajadores forestales calificados pescadores y cazadores
07;73;TOLIMA;73001;IBAGUE;63;4;Total_Mpio_Sect_2d_Jul;Trabajadores agropecuarios pescadores cazadores y recolectores de subsistencia
07;73;TOLIMA;73001;IBAGUE;64;4;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;65;8;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;66;2;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;68;6;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;70;7;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;71;5;Total_Mpio_Sect_2d_Jul;Oficiales y operarios de la construcción excluyendo electricistas
07;73;TOLIMA;73001;IBAGUE;73;21;Total_Mpio_Sect_2d_Jul;Artesanos y operarios de las artes gráficas
07;73;TOLIMA;73001;IBAGUE;74;56;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;73;TOLIMA;73001;IBAGUE;75;1;Total_Mpio_Sect_2d_Jul;Operarios y oficiales de procesamiento de alimentos de la confección ebanistas otros artesanos y afines
07;73;TOLIMA;73001;IBAGUE;77;2;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;78;39;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;79;5;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;80;5;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;81;13;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;73;TOLIMA;73001;IBAGUE;82;2;Total_Mpio_Sect_2d_Jul;Ensambladores
07;73;TOLIMA;73001;IBAGUE;84;118;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;85;11;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;86;44;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;87;2;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73001;IBAGUE;92;2;Total_Mpio_Sect_2d_Jul;Peones agropecuarios pesqueros y forestales
07;73;TOLIMA;73001;IBAGUE;94;96;Total_Mpio_Sect_2d_Jul;Ayudantes de preparación de alimentos
07;73;TOLIMA;73001;IBAGUE;96;11;Total_Mpio_Sect_2d_Jul;Recolectores de desechos y otras ocupaciones elementales
07;73;TOLIMA;73001;IBAGUE;97;1;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73026;ALVARADO;1;1;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;73;TOLIMA;73026;ALVARADO;46;2;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73026;ALVARADO;70;2;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73030;AMBALEMA;1;5;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;73;TOLIMA;73055;ARMERO GUAYABAL;1;4;Total_Mpio_Sect_2d_Jul;Directores y gerentes
07;73;TOLIMA;73124;CAJAMARCA;0;1;Total_Mpio_Sect_2d_Jul;Ocupaciones militares
07;73;TOLIMA;73124;CAJAMARCA;42;26;Total_Mpio_Sect_2d_Jul;Empleados en trato directo con el público
07;73;TOLIMA;73124;CAJAMARCA;74;39;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;73;TOLIMA;73124;CAJAMARCA;78;4;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73168;CHAPARRAL;43;7;Total_Mpio_Sect_2d_Jul;Empleados contables y encargados del registro de materiales
07;73;TOLIMA;73168;CHAPARRAL;49;24;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73168;CHAPARRAL;61;1;Total_Mpio_Sect_2d_Jul;Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado
07;73;TOLIMA;73168;CHAPARRAL;62;1;Total_Mpio_Sect_2d_Jul;Trabajadores forestales calificados pescadores y cazadores
07;73;TOLIMA;73168;CHAPARRAL;65;1;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73168;CHAPARRAL;68;2;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73168;CHAPARRAL;74;1;Total_Mpio_Sect_2d_Jul;Trabajadores especializados en electricidad y la elecrotecnología
07;73;TOLIMA;73168;CHAPARRAL;78;2;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73168;CHAPARRAL;80;2;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73168;CHAPARRAL;81;2;Total_Mpio_Sect_2d_Jul;Operadores de instalaciones fijas y máquinas
07;73;TOLIMA;73168;CHAPARRAL;85;1;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73200;COELLO;28;4;Total_Mpio_Sect_2d_Jul;No existe
07;73;TOLIMA;73200;COELLO;33;2;Total_Mpio_Sect_2d_Jul;Profesionales de nivel medio en operaciones financieras y administrativas
